Name,Latitude,Longitude
Westside Dentistry,48.4328916,-123.380329
Mayfair Dental Centre,48.4470248,-123.371132
Dr. Doug Sims Dentist,48.4380272,-123.3130061
Dental Clinic,48.4242843,-123.367465
CedarTree Dental,48.4610109,-123.3316033
Cook Street Village Dental,48.4156241,-123.3556228
