Name,Latitude,Longitude
Scotiabank,48.4524851,-123.37449
Scotiabank,48.4498758,-123.384819
,48.4247777,-123.3656401
CIBC,48.4385183,-123.358387
,48.4263792,-123.3160489
,48.4540645,-123.3749025
,48.4213926,-123.3671487
,48.4227879,-123.3687656
,48.4262798,-123.3702953
Instacoin ATM,48.4418059,-123.3216911
