Name,Latitude,Longitude
Jackson's Ice Cream,48.422648949999996,-123.38241775
Perverted Ice Cream,48.422941,-123.368036
Parachute,48.4367493,-123.3734299
Marble Slab Creamery,48.4254653,-123.366677
Chocolats Favoris,48.424502,-123.3681595
Oh Gelato,48.4245653,-123.3677641
Cold Comfort,48.4294243,-123.3523952
Mr. Tubbs Ice Cream,48.4562766,-123.3928388
