Name,Latitude,Longitude
,48.441314035724446,-123.40149515506624
,48.448078073493456,-123.37165177239221
Esso,48.44633184358717,-123.3322381009112
,48.45276035973252,-123.37479356712306
,48.439690282630345,-123.36898070189632
,48.4240247,-123.345341
,48.4273003,-123.3347215
Victoria Car Wash,48.4394863,-123.3692739
PetroCan Superwash,48.4449345,-123.3328367
,48.4563005,-123.3938465
